Time,Disturbance,Actuator,Error,RMS_E,W_S,W_C
5.40993,0.302262,-0.629921,0.0917303,0.323786,-2.30806,-5
5.41018,0.297324,-0.629921,0.0449423,0.323786,-2.30041,-5
5.41043,0.0703481,-0.629921,-0.203061,0.323786,-2.34465,-4.97993
5.41068,-0.0733957,-0.629921,-0.363847,0.323786,-2.42898,-4.96404
5.41093,-0.237183,-0.629921,-0.525109,0.323786,-2.55169,-4.97065
5.41118,-0.397312,-0.629921,-0.666144,0.323786,-2.7001,-5
5.41143,-0.57445,-0.629921,-0.809644,0.323786,-2.86135,-5
5.41168,-0.735833,-0.629921,-0.935195,0.323786,-3.01468,-5
5.41193,-0.738815,-0.629921,-0.894698,0.323786,-3.12175,-5
5.41218,-0.614325,-0.629921,-0.721951,0.323786,-3.17221,-5
5.41243,-0.504602,-0.629921,-0.570331,0.323786,-3.18251,-5
5.41268,-0.449306,-0.629921,-0.487537,0.323786,-3.16629,-5
5.41293,-0.164811,-0.456693,-0.178557,0.323786,-3.15275,-5
5.41318,-0.0780286,-0.322835,-0.0804844,0.323786,-3.14513,-5
5.41343,0.109316,-0.291339,0.0978443,0.323786,-3.16667,-4.98041
5.41368,0.178611,-0.330709,0.152973,0.323786,-3.20353,-4.96092
5.41393,0.301474,-0.401575,0.2625,0.323786,-3.2686,-4.94549
5.41418,0.289788,-0.448819,0.227826,0.323786,-3.32688,-4.94625
5.41443,0.305909,-0.433071,0.22314,0.323786,-3.3818,-4.96058
5.41468,0.255415,-0.314961,0.154267,0.323786,-3.41737,-4.97952
5.41493,0.233978,-0.102362,0.120924,0.323786,-3.44163,-5
5.41518,0.329883,0.181102,0.210824,0.323786,-3.47245,-5
5.41543,0.344052,0.543307,0.214845,0.323786,-3.49289,-5
5.41568,0.363173,0.629921,0.230109,0.323786,-3.50197,-5
5.41593,0.44656,0.629921,0.326825,0.323786,-3.46722,-5
5.41618,0.472478,0.629921,0.377061,0.323786,-3.41013,-5
5.41643,0.433391,0.629921,0.38661,0.323786,-3.33726,-5
5.41668,0.373913,0.629921,0.373997,0.323786,-3.2565,-5
5.41693,0.19561,0.629921,0.26278,0.323786,-3.19479,-5
5.41718,-0.0168757,0.629921,0.116349,0.323786,-3.16594,-4.99897
5.41743,-0.26097,0.629921,-0.0643479,0.323786,-3.17862,-5
5.41768,-0.420234,0.629921,-0.175114,0.323786,-3.21253,-5
5.41793,-0.582043,0.629921,-0.304497,0.323786,-3.26247,-5
5.41818,-0.675103,0.629921,-0.375277,0.323786,-3.30792,-5
5.41843,-0.654499,0.629921,-0.356229,0.323786,-3.33331,-5
5.41868,-0.665987,0.629921,-0.377497,0.323786,-3.34071,-5
5.41893,-0.522399,0.629921,-0.267121,0.323786,-3.33231,-5
5.41918,-0.410881,0.629921,-0.198884,0.323786,-3.31683,-5
5.41943,-0.185521,0.629921,-0.0197042,0.323786,-3.31608,-5
5.41968,-0.0670184,0.629921,0.0528153,0.323786,-3.32752,-4.98875
5.41993,0.0263575,0.629921,0.099761,0.323786,-3.35066,-4.97539
5.42018,0.152708,0.629921,0.197076,0.323786,-3.39797,-4.96234
5.42043,0.21222,0.622047,0.230445,0.323786,-3.45446,-4.96124
5.42068,0.132575,0.511811,0.126662,0.323786,-3.48572,-4.96823
5.42093,0.221822,0.503937,0.220273,0.323786,-3.53362,-4.99231
5.42118,0.153444,0.614173,0.160169,0.323786,-3.56365,-5
