Time,Disturbance,Actuator,Error,RMS_E
3.18388,-0.162994,-0.84252,-0.297819,0.484821
3.18413,0.218081,-1,0.135112,0.484821
3.18438,0.411653,-1,0.409976,0.484821
3.18463,0.399106,-1,0.475467,0.484821
3.18488,0.315215,-1,0.452372,0.484821
3.18513,0.291424,-1,0.459833,0.484821
3.18538,0.318024,0.133858,0.468528,0.484821
3.18563,0.261187,1,0.374592,0.484821
3.18588,0.0161478,1,0.0574041,0.484821
3.18613,-0.357019,1,-0.400504,0.484821
3.18638,-0.649403,1,-0.768937,0.484821
3.18663,-0.6691,1,-0.83055,0.484821
3.18688,-0.403858,0.543307,-0.571853,0.484821
3.18713,-0.0318526,-1,-0.168968,0.484821
3.18738,0.23161,-1,0.156752,0.484821
3.18763,0.307364,-1,0.311851,0.484821
3.18788,0.287016,-1,0.367234,0.484821
3.18813,0.308789,-1,0.444755,0.484821
3.18838,0.397288,-1,0.556156,0.484821
3.18863,0.429331,0.165354,0.576684,0.484821
3.18888,0.261401,1,0.362615,0.484821
3.18913,-0.108596,1,-0.0859623,0.484821
3.18938,-0.499911,1,-0.556871,0.484821
3.18963,-0.683081,1,-0.808052,0.484821
3.18988,-0.56468,1,-0.728902,0.484821
3.19013,-0.258004,0.338583,-0.43351,0.484821
3.19038,0.0250471,-1,-0.113376,0.484821
3.19063,0.157814,-1,0.0834221,0.484821
3.19088,0.186609,-1,0.189119,0.484821
3.19113,0.246275,-1,0.334851,0.484821
3.19138,0.393436,-1,0.53748,0.484821
3.19163,0.526444,-1,0.685746,0.484821
3.19188,0.473109,0.251969,0.614325,0.484821
3.19213,0.165586,1,0.262376,0.484821
3.19238,-0.266591,1,-0.241302,0.484821
3.19263,-0.582721,1,-0.647557,0.484821
3.19288,-0.620546,1,-0.749273,0.484821
3.19313,-0.419655,1,-0.59038,0.484821
3.19338,-0.165134,0.15748,-0.338273,0.484821
3.19363,-0.0129662,-1,-0.147339,0.484821
3.19388,0.0393218,-1,-0.0372604,0.484821
3.19413,0.115818,-1,0.129455,0.484821
3.19438,0.302978,-1,0.392758,0.484821
3.19463,0.530221,-1,0.672842,0.484821
3.19488,0.611607,-1,0.77164,0.484821
3.19513,0.41711,0.417323,0.558188,0.484821
3.19538,0.00871904,1,0.0924372,0.484821
3.19563,-0.390057,1,-0.371926,0.484821
3.19588,-0.56883,1,-0.641946,0.484821
3.19613,-0.492392,1,-0.632238,0.484821
3.19638,-0.302373,1,-0.478114,0.484821
3.19663,-0.166135,0.023622,-0.33362,0.484821
3.19688,-0.120023,-1,-0.248119,0.484821
3.19713,-0.055907,-1,-0.121422,0.484821
3.19738,0.139521,-1,0.158694,0.484821
3.19763,0.435771,-1,0.530736,0.484821
3.19788,0.651329,-1,0.800557,0.484821
3.19813,0.603681,-0.952756,0.758351,0.484821
3.19839,0.278246,0.645669,0.416908,0.484821
3.19864,-0.142669,1,-0.0600702,0.484821
3.19889,-0.425933,1,-0.41816,0.484821
3.19914,-0.469595,1,-0.545401,0.484821
3.19939,-0.363057,1,-0.501249,0.484821
3.19964,-0.268868,1,-0.443291,0.484821
3.19989,-0.254711,-0.0551181,-0.412814,0.484821
3.20014,-0.233123,-1,-0.353099,0.484821
3.20039,-0.068209,-1,-0.120084,0.484821
3.20064,0.257162,-1,0.292008,0.484821
3.20089,0.583636,-1,0.687873,0.484821
3.20114,0.693824,-1,0.845026,0.484821
3.20139,0.497513,-0.748031,0.657241,0.484821
3.20164,0.115151,0.905512,0.250128,0.484821
3.20189,-0.222805,1,-0.136503,0.484821
3.20214,-0.363539,1,-0.357328,0.484821
3.20239,-0.340463,1,-0.4189,0.484821
3.20264,-0.300078,1,-0.437994,0.484821
3.20289,-0.334508,1,-0.496519,0.484821
3.20314,-0.378813,-0.133858,-0.52838,0.484821
3.20339,-0.282243,-1,-0.391262,0.484821
3.20364,0.0234584,-1,-0.00934279,0.484821
3.20389,0.419266,-1,0.468739,0.484821
3.20414,0.674561,-1,0.790072,0.484821
3.20439,0.631781,-1,0.794498,0.484821
3.20464,0.338173,-0.488189,0.504741,0.484821
3.20489,-0.00061823,1,0.130945,0.484821
3.20514,-0.201294,1,-0.124936,0.484821
3.20539,-0.244934,1,-0.249243,0.484821
3.20564,-0.254312,1,-0.340408,0.484821
3.20589,-0.339257,1,-0.482106,0.484821
3.20614,-0.46204,1,-0.62482,0.484821
3.20639,-0.463726,-0.23622,-0.610694,0.484821
3.20664,-0.22671,-1,-0.323663,0.484821
3.20689,0.185425,-1,0.159557,0.484821
3.20714,0.55149,-1,0.611591,0.484821
3.20739,0.663067,-1,0.792138,0.484821
3.20764,0.492297,-1,0.661071,0.484821
3.20789,0.199884,-0.228346,0.371307,0.484821
3.20814,-0.0185299,1,0.11483,0.484821
3.20839,-0.10088,1,-0.0298136,0.484821
3.20864,-0.1421,1,-0.146604,0.484821
3.20889,-0.265354,1,-0.353482,0.484821
3.20914,-0.46259,1,-0.602097,0.484821
3.20939,-0.578798,1,-0.737521,0.484821
3.20964,-0.451449,-0.417323,-0.590214,0.484821
3.20989,-0.0795203,-1,-0.173929,0.484821
3.21014,0.347548,-1,0.328004,0.484821
3.21039,0.59178,-1,0.656348,0.484821
3.21064,0.556037,-1,0.693867,0.484821
3.21089,0.344821,-1,0.514575,0.484821
3.21114,0.147255,0,0.318807,0.484821
3.21139,0.0590585,1,0.189225,0.484821
3.21164,0.0121324,1,0.0788462,0.484821
3.21189,-0.124307,1,-0.140206,0.484821
3.21214,-0.376598,1,-0.474306,0.484821
3.21239,-0.605101,1,-0.747126,0.484821
3.21264,-0.61354,0.96063,-0.769595,0.484821
3.21289,-0.333264,-0.677165,-0.464574,0.484821
3.21314,0.0976078,-1,0.0123645,0.484821
3.21339,0.435248,-1,0.434568,0.484821
3.21364,0.525535,-1,0.603988,0.484821
3.21389,0.412322,-1,0.551705,0.484821
3.21414,0.264689,-1,0.432449,0.484821
3.21439,0.199924,0.15748,0.361465,0.484821
3.21464,0.176982,1,0.294539,0.484821
3.21489,0.0596735,1,0.110137,0.484821
3.21514,-0.215041,1,-0.244149,0.484821
3.21539,-0.535701,1,-0.641805,0.484821
3.21564,-0.686934,1,-0.842264,0.484821
3.21589,-0.535989,0.724409,-0.694229,0.484821
3.21614,-0.156465,-1,-0.289983,0.484821
3.21639,0.224389,-1,0.147137,0.484821
3.21664,0.413579,-1,0.412228,0.484821
3.21689,0.396643,-1,0.482031,0.484821
3.21714,0.312958,-1,0.448502,0.484821
3.21739,0.292158,-1,0.456559,0.484821
3.21764,0.318383,0.291339,0.468465,0.484821
3.21789,0.253731,1,0.356018,0.484821
3.21814,-0.0030833,1,0.0210485,0.484821
3.21839,-0.380191,1,-0.43473,0.484821
3.21864,-0.660649,1,-0.786349,0.484821
3.21889,-0.658196,1,-0.818947,0.484821
3.21914,-0.375884,0.417323,-0.543286,0.484821
3.21939,-0.00394652,-1,-0.13857,0.484821
3.21964,0.245477,-1,0.180407,0.484821
3.21989,0.307101,-1,0.322504,0.484821
3.22014,0.285619,-1,0.374258,0.484821
3.22039,0.315974,-1,0.46011,0.484821
3.22064,0.406505,-1,0.569185,0.484821
3.22089,0.4221,0.440945,0.569718,0.484821
3.22114,0.225664,1,0.317191,0.484821
3.22139,-0.161119,1,-0.140196,0.484821
