Time,Disturbance,Actuator,Error,RMS_E,W_S,W_C
0.464008,0.55831,0,0.554849,0,0,0
0.464258,0.59241,0,0.591116,0,0,0
0.464508,0.414624,0,0.411364,0,0,0
0.464758,0.20745,0,0.20388,0,0,0
0.465008,0.0788233,0,0.0819208,0,0,0
0.465258,0.035574,0,0.0396685,0,0,0
0.465508,-0.0470116,0,-0.0443449,0,0,0
0.465758,-0.248212,0,-0.247562,0,0,0
0.466008,-0.507037,0,-0.505905,0,0,0
0.466258,-0.64787,0,-0.645298,0,0,0
0.466508,-0.532421,0,-0.528948,0,0,0
0.466758,-0.175907,0,-0.173376,0,0,0
0.467008,0.239328,0,0.240037,0,0,0
0.467258,0.495787,0,0.495374,0,0,0
0.467508,0.510285,0,0.51356,0,0,0
0.467758,0.374105,0,0.377587,0,0,0
0.468008,0.239342,0,0.240494,0,0,0
0.468258,0.195971,0,0.199207,0,0,0
0.468508,0.167498,0,0.167111,0,0,0
0.468758,0.0396141,0,0.0352782,0,0,0
0.469008,-0.235496,0,-0.234565,0,0,0
0.469258,-0.548834,0,-0.544,0,0,0
0.469508,-0.689189,0,-0.685511,0,0,0
0.469758,-0.549173,0,-0.547389,0,0,0
0.470008,-0.189636,0,-0.188223,0,0,0
0.470258,0.192518,0,0.188984,0,0,0
0.470508,0.397467,0,0.397501,0,0,0
0.470758,0.412632,0,0.409402,0,0,0
0.471008,0.325143,0,0.322621,0,0,0
0.471258,0.292616,0,0.289116,0,0,0
0.471508,0.30873,0,0.31367,0,0,0
0.471758,0.295092,0,0.295696,0,0,0
0.472008,0.113536,0,0.113869,0,0,0
0.472258,-0.230187,0,-0.22917,0,0,0
0.472508,-0.570783,0,-0.569789,0,0,0
0.472758,-0.697824,0,-0.695729,0,0,0
0.473008,-0.540969,0,-0.5439,0,0,0
0.473258,-0.20035,0,-0.200675,0,0,0
0.473508,0.126853,0,0.126614,0,0,0
0.473758,0.285899,0,0.281093,0,0,0
0.474008,0.297871,0,0.300189,0,0,0
0.474258,0.283226,0,0.285297,0,0,0
0.474508,0.339645,0,0.34095,0,0,0
0.474758,0.420455,0,0.42541,0,0,0
0.475008,0.397512,0,0.402486,0,0,0
0.475258,0.165169,0,0.167334,0,0,0
0.475508,-0.21986,0,-0.224434,0,0,0
