Time,Disturbance,Actuator,Error,RMS_E,W_S,W_C
0.521258,0.619425,0,0.614635,0.378922,0,0
0.521508,0.513435,0,0.51061,0.378922,0,0
0.521758,0.213598,0,0.214214,0.378922,0,0
0.522008,-0.165579,0,-0.163656,0.378922,0,0
0.522258,-0.459054,0,-0.455509,0.378922,0,0
0.522508,-0.576016,0,-0.577685,0.378922,0,0
0.522758,-0.497219,0,-0.49379,0.378922,0,0
0.523008,-0.339259,0,-0.3374,0.378922,0,0
0.523258,-0.195517,0,-0.194837,0.378922,0,0
0.523508,-0.1356,0,-0.132867,0.378922,0,0
0.523758,-0.108912,0,-0.105768,0.378922,0,0
0.524008,-0.0215632,0,-0.0235155,0.378922,0,0
0.524258,0.166201,0,0.163715,0.378922,0,0
0.524508,0.423045,0,0.426818,0.378922,0,0
0.524758,0.628092,0,0.632717,0.378922,0,0
0.525008,0.651486,0,0.650302,0.378922,0,0
0.525258,0.452455,0,0.454913,0.378922,0,0
0.525508,0.110336,0,0.114985,0.378922,0,0
0.525757,-0.23205,0,-0.232955,0.378922,0,0
0.526007,-0.444682,0,-0.445643,0.378922,0,0
0.526257,-0.467624,0,-0.467488,0.378922,0,0
0.526507,-0.387242,0,-0.386405,0.378922,0,0
0.526757,-0.293731,0,-0.297989,0.378922,0,0
0.527007,-0.257034,0,-0.255816,0.378922,0,0
0.527257,-0.256568,0,-0.258468,0.378922,0,0
0.527507,-0.204523,0,-0.199868,0.378922,0,0
0.527757,-0.0423924,0,-0.0376026,0.378922,0,0
0.528007,0.24195,0,0.244062,0.378922,0,0
0.528257,0.532468,0,0.536846,0.378922,0,0
0.528507,0.693189,0,0.697212,0.378922,0,0
0.528757,0.618287,0,0.615688,0.378922,0,0
0.529007,0.354423,0,0.357543,0.378922,0,0
0.529257,0.012951,0,0.0177345,0.378922,0,0
0.529507,-0.250577,0,-0.247003,0.378922,0,0
0.529757,-0.364154,0,-0.361241,0.378922,0,0
0.530007,-0.352722,0,-0.354013,0.378922,0,0
0.530257,-0.30396,0,-0.303609,0.378922,0,0
0.530507,-0.306556,0,-0.310855,0.378922,0,0
0.530757,-0.360023,0,-0.363421,0.378922,0,0
0.531007,-0.376561,0,-0.374719,0.378922,0,0
0.531257,-0.262269,0,-0.262086,0.378922,0,0
0.531507,0.011966,0,0.0163883,0.378922,0,0
0.531757,0.350566,0,0.3489,0.378922,0,0
0.532007,0.619054,0,0.620938,0.378922,0,0
0.532257,0.685733,0,0.683801,0.378922,0,0
0.532507,0.537538,0,0.53995,0.378922,0,0
0.532757,0.249478,0,0.253694,0.378922,0,0
0.533007,-0.0278147,0,-0.0302027,0.378922,0,0
0.533257,-0.199971,0,-0.200381,0.378922,0,0
0.533507,-0.24731,0,-0.24431,0.378922,0,0
0.533757,-0.249654,0,-0.246673,0.378922,0,0
0.534007,-0.285636,0,-0.28729,0.378922,0,0
0.534257,-0.388642,0,-0.386702,0.378922,0,0
0.534507,-0.485494,0,-0.486029,0.378922,0,0
0.534757,-0.451963,0,-0.451314,0.378922,0,0
0.535007,-0.234266,0,-0.237485,0.378922,0,0
0.535257,0.109222,0,0.105392,0.378922,0,0
0.535507,0.449636,0,0.445914,0.378922,0,0
0.535757,0.645433,0,0.645875,0.378922,0,0
0.536007,0.622912,0,0.6253,0.378922,0,0
0.536257,0.422234,0,0.422172,0.378922,0,0
0.536507,0.174067,0,0.171508,0.378922,0,0
0.536757,-0.0151579,0,-0.0160107,0.378922,0,0
0.537007,-0.0916436,0,-0.0913981,0.378922,0,0
0.537257,-0.126969,0,-0.131955,0.378922,0,0
0.537507,-0.193559,0,-0.194144,0.378922,0,0
0.537757,-0.344378,0,-0.344406,0.378922,0,0
0.538007,-0.503104,0,-0.502204,0.378922,0,0
