Time,Disturbance,Actuator,Error,RMS_E
0.413755,0.253643,-1,0.416701,0
0.414005,0.298161,-1,0.476964,0
0.414255,0.306911,-1,0.472132,0
0.414505,0.296673,-1,0.427725,0
0.414755,0.285763,-1,0.343121,0
0.415005,0.288765,-1,0.249671,0
0.415255,0.312366,-0.677165,0.171824,0
0.415505,0.353345,-0.283465,0.120908,0
0.415755,0.39921,0.0944882,0.0693443,0
0.416005,0.431345,0.456693,0.0327554,0
0.416255,0.4299,0.771654,-0.0165418,0
0.416505,0.379193,1,-0.0703991,0
0.416755,0.27241,1,-0.132586,0
0.417005,0.114235,1,-0.20272,0
0.417255,-0.0790464,1,-0.276306,0
0.417506,-0.282359,1,-0.319451,0
0.417756,-0.466568,1,-0.336273,0
0.418006,-0.604467,1,-0.31381,0
0.418256,-0.676321,1,-0.240326,0
0.418506,-0.673877,0.771654,-0.121857,0
0.418756,-0.60183,0.354331,0.0236261,0
0.419006,-0.476516,-0.125984,0.174965,0
0.419256,-0.321988,-0.629921,0.3131,0
0.419506,-0.164615,-1,0.407451,0
0.419756,-0.0273318,-1,0.441655,0
0.420006,0.0750313,-1,0.39322,0
0.420256,0.13832,-1,0.275506,0
0.420506,0.168932,-1,0.111821,0
0.420756,0.181034,-1,-0.0837291,0
0.421006,0.192055,-1,-0.251022,0
0.421256,0.217327,-1,-0.375693,0
0.421506,0.265446,-0.724409,-0.429192,0
0.421756,0.33536,-0.244094,-0.409849,0
0.422006,0.416077,0.19685,-0.32594,0
0.422256,0.488964,0.590551,-0.193263,0
0.422506,0.532205,0.889764,-0.0485754,0
0.422756,0.526211,1,0.100485,0
0.423006,0.458905,1,0.218047,0
0.423256,0.329318,1,0.293499,0
0.423506,0.14878,1,0.327021,0
0.423756,-0.0607192,1,0.322805,0
0.424006,-0.270595,1,0.286105,0
0.424256,-0.451338,0.992126,0.237853,0
0.424506,-0.578481,0.897638,0.18108,0
0.424756,-0.637379,0.787402,0.144145,0
0.425006,-0.625849,0.653543,0.113285,0
0.425256,-0.55407,0.488189,0.0992972,0
0.425506,-0.441687,0.275591,0.0873655,0
0.425756,-0.31299,0.023622,0.0559786,0
0.426006,-0.191216,-0.251969,0.00902515,0
0.426256,-0.0934381,-0.535433,-0.0611382,0
0.426506,-0.0270932,-0.818898,-0.153171,0
0.426756,0.0109046,-1,-0.243806,0
0.427006,0.032357,-1,-0.338823,0
0.427256,0.0538061,-1,-0.386666,0
0.427506,0.0913659,-1,-0.399182,0
0.427756,0.155692,-1,-0.342502,0
0.428006,0.248306,-1,-0.2337,0
0.428256,0.360334,-0.866142,-0.080132,0
0.428506,0.473877,-0.645669,0.0924463,0
0.428756,0.565809,-0.425197,0.256373,0
0.429006,0.613111,-0.220472,0.393936,0
0.429256,0.598408,-0.0393701,0.461991,0
0.429506,0.514514,0.125984,0.456587,0
0.429756,0.366753,0.283465,0.37371,0
0.430006,0.172448,0.448819,0.244308,0
0.430256,-0.0422028,0.637795,0.075463,0
0.430506,-0.24725,0.850394,-0.0914289,0
0.430756,-0.415052,1,-0.224142,0
0.431006,-0.525672,1,-0.324253,0
0.431256,-0.570556,1,-0.36123,0
0.431506,-0.553545,1,-0.336842,0
0.431756,-0.489242,1,-0.278326,0
0.432006,-0.398834,1,-0.182865,0
0.432256,-0.304735,0.850394,-0.0902426,0
0.432506,-0.225158,0.409449,-0.0162957,0
0.432756,-0.169999,-0.0787402,0.0403088,0
0.433006,-0.138937,-0.598425,0.0617785,0
0.433256,-0.122325,-1,0.0671828,0
0.433506,-0.104376,-1,0.0675486,0
0.433756,-0.0680879,-1,0.0731878,0
0.434006,-0.000489818,-1,0.0781173,0
0.434256,0.103064,-1,0.107932,0
0.434506,0.236594,-1,0.13984,0
0.434756,0.383924,-1,0.194037,0
0.435006,0.521645,-1,0.237903,0
0.435256,0.624128,-0.685039,0.26637,0
0.435506,0.669189,-0.362205,0.243093,0
0.435756,0.643352,-0.0629921,0.190464,0
0.436006,0.545181,0.204724,0.0770978,0
0.436256,0.386062,0.472441,-0.0488354,0
0.436506,0.188129,0.732283,-0.194364,0
0.436756,-0.0201252,0.992126,-0.309146,0
0.437006,-0.20965,1,-0.384109,0
0.437256,-0.356683,1,-0.40219,0
0.437506,-0.447211,1,-0.345957,0
0.437756,-0.47917,1,-0.229827,0
0.438006,-0.461841,1,-0.0816362,0
0.438256,-0.412733,1,0.0657998,0
0.438506,-0.352582,1,0.202545,0
0.438756,-0.299917,0.755906,0.288554,0
0.439007,-0.26639,0.244094,0.319966,0
0.439257,-0.254033,-0.299213,0.288011,0
0.439507,-0.25508,-0.818898,0.217758,0
0.439757,-0.254455,-1,0.118514,0
0.440007,-0.23419,-1,0.0166558,0
0.440257,-0.178726,-1,-0.0809574,0
0.440507,-0.0798297,-1,-0.141542,0
0.440757,0.060329,-1,-0.158963,0
0.441007,0.228435,-1,-0.143798,0
0.441257,0.40213,-1,-0.0952794,0
0.441507,0.554378,-0.874016,-0.032011,0
0.441757,0.659149,-0.574803,0.0246246,0
0.442007,0.697051,-0.314961,0.0551654,0
0.442257,0.659718,-0.0866142,0.0611911,0
0.442507,0.55174,0.11811,0.0310209,0
0.442757,0.38981,0.314961,-0.0258487,0
0.443007,0.19922,0.527559,-0.0713079,0
0.443257,0.00858537,0.76378,-0.11295,0
0.443507,-0.156139,1,-0.116062,0
0.443757,-0.276763,1,-0.0817503,0
0.444007,-0.346001,1,-0.0246239,0
0.444257,-0.368097,1,0.0650706,0
0.444507,-0.356634,1,0.160109,0
0.444757,-0.330195,1,0.225871,0
0.445007,-0.307063,1,0.256626,0
0.445257,-0.300168,0.897638,0.240861,0
0.445507,-0.313581,0.433071,0.170702,0
0.445757,-0.341384,-0.0629921,0.0638315,0
0.446007,-0.369275,-0.559055,-0.0640617,0
0.446257,-0.378388,-0.984252,-0.180504,0
0.446507,-0.350506,-1,-0.262931,0
0.446757,-0.273317,-1,-0.291267,0
0.447007,-0.144407,-1,-0.27816,0
0.447257,0.0269835,-1,-0.213603,0
0.447507,0.221009,-1,-0.124256,0
0.447757,0.410748,-1,-0.0183789,0
0.448007,0.567663,-0.944882,0.0890928,0
0.448257,0.667414,-0.787402,0.166018,0
0.448507,0.695041,-0.637795,0.19681,0
0.448757,0.648009,-0.503937,0.185702,0
0.449007,0.536608,-0.354331,0.134547,0
0.449257,0.381511,-0.15748,0.0557354,0
0.449507,0.209234,0.0866142,-0.0230053,0
0.449757,0.0462502,0.393701,-0.0860353,0
0.450007,-0.086466,0.755906,-0.122483,0
0.450257,-0.177486,1,-0.116713,0
0.450507,-0.226543,1,-0.084776,0
0.450757,-0.243389,1,-0.0282479,0
0.451007,-0.244325,1,0.0332701,0
0.451257,-0.247057,1,0.0852272,0
0.451507,-0.265566,1,0.102511,0
0.451757,-0.305888,1,0.071664,0
0.452007,-0.36411,0.685039,0.011575,0
0.452257,-0.42696,0.165354,-0.0652719,0
0.452507,-0.474987,-0.322835,-0.14586,0
0.452757,-0.487442,-0.755906,-0.199046,0
0.453007,-0.447807,-1,-0.223139,0
0.453257,-0.348446,-1,-0.19044,0
0.453507,-0.193424,-1,-0.121599,0
0.453757,0.0013792,-1,-0.0382012,0
0.454007,0.210911,-1,0.0626115,0
0.454257,0.405753,-1,0.151029,0
0.454507,0.558042,-1,0.208395,0
0.454757,0.647046,-1,0.212565,0
0.455007,0.663367,-0.952756,0.184556,0
0.455257,0.610463,-0.858268,0.108901,0
0.455507,0.503427,-0.708661,0.00953456,0
0.455757,0.365225,-0.480315,-0.0881767,0
0.456007,0.221383,-0.15748,-0.176624,0
0.456257,0.0942132,0.23622,-0.220292,0
0.456507,-0.00182779,0.685039,-0.230638,0
0.456757,-0.0626838,1,-0.195472,0
0.457007,-0.0946831,1,-0.124318,0
0.457257,-0.111859,1,-0.0356745,0
0.457507,-0.131337,1,0.0455925,0
0.457757,-0.168087,1,0.10707,0
0.458007,-0.230242,1,0.126343,0
0.458257,-0.316219,1,0.103242,0
0.458507,-0.41432,0.771654,0.0510408,0
0.458757,-0.505107,0.259843,-0.0351325,0
0.459007,-0.565797,-0.204724,-0.112111,0
0.459257,-0.575795,-0.598425,-0.160637,0
0.459507,-0.521966,-0.88189,-0.168418,0
0.459757,-0.402376,-1,-0.13154,0
0.460007,-0.227574,-1,-0.0750416,0
0.460258,-0.019108,-1,0.00618365,0
0.460508,0.194596,-1,0.0795825,0
0.460758,0.383813,-1,0.126239,0
0.461008,0.52344,-1,0.144398,0
0.461258,0.59795,-1,0.113095,0
0.461508,0.604086,-1,0.0550394,0
0.461758,0.550847,-1,-0.0349063,0
0.462008,0.456737,-0.968504,-0.120255,0
0.462258,0.345026,-0.724409,-0.187803,0
0.462508,0.238147,-0.370079,-0.218961,0
0.462758,0.152498,0.0708661,-0.221183,0
0.463008,0.0950706,0.574803,-0.16941,0
0.463258,0.0625016,1,-0.0927245,0
0.463508,0.0428289,1,-0.00435308,0
0.463758,0.0194623,1,0.0867141,0
0.464008,-0.0236737,1,0.157407,0
0.464258,-0.0970739,1,0.18479,0
0.464508,-0.201987,1,0.167211,0
0.464758,-0.329083,1,0.106398,0
0.465008,-0.459784,0.80315,0.0135464,0
0.465258,-0.570105,0.362205,-0.0869687,0
0.465508,-0.63597,-0.0314961,-0.166702,0
0.465758,-0.638877,-0.346457,-0.208436,0
0.466008,-0.570463,-0.566929,-0.201413,0
0.466258,-0.434953,-0.700787,-0.164221,0
0.466508,-0.248814,-0.787402,-0.0804773,0
0.466758,-0.0376865,-0.850394,0.00546007,0
0.467008,0.168712,-0.92126,0.0732958,0
0.467258,0.342579,-1,0.11754,0
0.467508,0.463416,-1,0.127617,0
0.467758,0.521901,-1,0.0939323,0
0.468008,0.520945,-1,0.0294967,0
0.468258,0.474086,-1,-0.0526792,0
0.468508,0.401493,-1,-0.118972,0
0.468758,0.324677,-1,-0.161441,0
0.469008,0.261035,-0.614173,-0.16792,0
0.469258,0.219793,-0.110236,-0.140107,0
0.469508,0.2001,0.433071,-0.0719335,0
0.469758,0.191841,0.96063,0.0140999,0
0.470008,0.178842,1,0.0911178,0
0.470258,0.143818,1,0.141761,0
0.470508,0.0736001,1,0.173164,0
0.470758,-0.0365102,1,0.158473,0
0.471008,-0.180384,1,0.0986219,0
0.471258,-0.341464,1,0.0156611,0
0.471508,-0.495721,0.858268,-0.0795302,0
0.471758,-0.616611,0.496063,-0.169685,0
0.472008,-0.680867,0.188976,-0.226428,0
0.472258,-0.673761,-0.0393701,-0.236533,0
0.472508,-0.592591,-0.204724,-0.199672,0
0.472758,-0.447609,-0.330709,-0.115982,0
0.473008,-0.260026,-0.440945,-0.0263422,0
0.473258,-0.0576952,-0.566929,0.0675577,0
0.473508,0.130623,-0.748031,0.143729,0
0.473758,0.281071,-0.968504,0.167004,0
0.474008,0.379227,-1,0.156574,0
0.474258,0.422403,-1,0.109854,0
0.474508,0.419071,-1,0.0334081,0
0.474758,0.385865,-1,-0.050087,0
0.475008,0.342657,-1,-0.115529,0
0.475258,0.307187,-1,-0.149115,0
0.475508,0.290336,-0.787402,-0.139946,0
0.475758,0.293427,-0.244094,-0.0864092,0
0.476008,0.308052,0.330709,-0.0107551,0
0.476258,0.318506,0.88189,0.0639025,0
0.476508,0.306228,1,0.125878,0
0.476758,0.255151,1,0.166677,0
0.477008,0.156595,1,0.154226,0
0.477258,0.0125121,1,0.120205,0
0.477508,-0.163794,1,0.0432051,0
0.477758,-0.349649,1,-0.0401109,0
0.478008,-0.517419,0.913386,-0.132137,0
0.478258,-0.640143,0.645669,-0.192631,0
0.478508,-0.697322,0.425197,-0.216938,0
0.478758,-0.679299,0.267717,-0.200116,0
0.479008,-0.589379,0.141732,-0.135375,0
0.479258,-0.443079,0.023622,-0.0394988,0
0.479508,-0.26474,-0.11811,0.0491789,0
0.479758,-0.0822733,-0.330709,0.130116,0
0.480008,0.0786682,-0.614173,0.181317,0
0.480258,0.199895,-0.944882,0.187784,0
0.480508,0.273906,-1,0.147963,0
0.480758,0.304476,-1,0.0838936,0
0.481008,0.30457,-1,-0.000934839,0
0.481258,0.292101,-1,-0.0813431,0
0.481508,0.284692,-1,-0.133683,0
0.481759,0.294546,-1,-0.147561,0
0.482009,0.32503,-0.889764,-0.114039,0
0.482259,0.369509,-0.322835,-0.0472549,0
0.482509,0.41292,0.259843,0.0431064,0
0.482759,0.435585,0.787402,0.127621,0
0.483009,0.418504,1,0.178556,0
0.483259,0.348612,1,0.186592,0
0.483509,0.222919,1,0.157011,0
0.483759,0.0502376,1,0.0990388,0
0.484009,-0.149671,1,0.0184503,0
0.484259,-0.349694,1,-0.0721699,0
0.484509,-0.520695,0.937008,-0.138111,0
0.484759,-0.637469,0.779528,-0.18027,0
0.485009,-0.683914,0.669291,-0.177456,0
0.485259,-0.656221,0.590551,-0.136743,0
0.485509,-0.563418,0.511811,-0.0620785,0
0.485759,-0.425041,0.385827,0.0339016,0
0.486009,-0.266605,0.188976,0.113109,0
0.486259,-0.113914,-0.0944882,0.171152,0
0.486509,0.0124606,-0.480315,0.187114,0
0.486759,0.101217,-0.913386,0.170066,0
0.487009,0.152019,-1,0.109196,0
0.487259,0.174343,-1,0.0302447,0
0.487509,0.184096,-1,-0.0413058,0
0.487759,0.198562,-1,-0.106606,0
0.488009,0.231219,-1,-0.139047,0
0.488259,0.287516,-1,-0.127531,0
0.488509,0.362869,-0.96063,-0.0694732,0
0.488759,0.443255,-0.393701,0.0204706,0
0.489009,0.508373,0.15748,0.101397,0
0.489259,0.536513,0.637795,0.177429,0
0.489509,0.510177,1,0.207746,0
0.489759,0.420819,1,0.19357,0
0.490009,0.271731,1,0.144858,0
0.490259,0.0782438,1,0.0596208,0
0.490509,-0.134795,1,-0.0219256,0
0.490759,-0.337788,1,-0.100415,0
0.491009,-0.502351,0.96063,-0.149241,0
0.491259,-0.60695,0.92126,-0.164265,0
0.491509,-0.641081,0.913386,-0.126613,0
0.491759,-0.607007,0.913386,-0.0645167,0
0.492009,-0.518614,0.858268,0.0157715,0
0.492259,-0.39777,0.724409,0.105203,0
0.492509,-0.269055,0.464567,0.167811,0
0.492759,-0.154091,0.0944882,0.198433,0
0.493009,-0.0668844,-0.370079,0.182203,0
0.493259,-0.011193,-0.88189,0.134286,0
0.493509,0.019408,-1,0.0694551,0
0.493759,0.0388968,-1,-0.0139516,0
0.494009,0.0642788,-1,-0.0861471,0
0.494259,0.110295,-1,-0.127427,0
0.494509,0.184751,-1,-0.133576,0
0.494759,0.285594,-1,-0.102278,0
0.495009,0.400534,-0.984252,-0.0237614,0
0.495259,0.509347,-0.456693,0.0645524,0
0.495509,0.588272,0.0314961,0.142958,0
0.495759,0.61565,0.448819,0.206139,0
0.496009,0.577218,0.732283,0.216778,0
0.496259,0.469999,0.897638,0.17966,0
0.496509,0.303633,0.952756,0.104329,0
0.496759,0.0990201,0.944882,0.0249423,0
0.497009,-0.115698,0.92126,-0.0638126,0
0.497259,-0.310705,0.929134,-0.122505,0
0.497509,-0.460467,0.976378,-0.149741,0
0.497759,-0.548696,1,-0.126258,0
0.498009,-0.571122,1,-0.0701679,0
0.498259,-0.535675,1,0.00834604,0
0.498509,-0.459767,1,0.0928311,0
0.498759,-0.365654,1,0.163183,0
0.499009,-0.27487,0.716535,0.194224,0
0.499259,-0.20312,0.275591,0.189502,0
0.499509,-0.15684,-0.259843,0.150226,0
0.499759,-0.132274,-0.834646,0.07663,0
0.500009,-0.117157,-1,-0.00449321,0.220122
0.500259,-0.0946925,-1,-0.0860816,0.220122
0.500509,-0.0487107,-1,-0.132691,0.220122
0.500759,0.0312987,-1,-0.154503,0.220122
0.501009,0.146433,-1,-0.132452,0.220122
0.501259,0.286988,-1,-0.0686125,0.220122
0.501509,0.433863,-0.968504,0.0144308,0.220122
0.501759,0.562247,-0.511811,0.106669,0.220122
0.502009,0.647063,-0.102362,0.18751,0.220122
0.502259,0.668631,0.204724,0.22182,0.220122
0.502509,0.61736,0.417323,0.214109,0.220122
0.502759,0.496295,0.535433,0.162896,0.220122
0.503009,0.320895,0.590551,0.0789788,0.220122
0.503259,0.11606,0.629921,-0.0152541,0.220122
0.503509,-0.0888379,0.700787,-0.0911941,0.220122
0.503759,-0.265988,0.826772,-0.139476,0.220122
0.504009,-0.394558,1,-0.145445,0.220122
0.504259,-0.464563,1,-0.113241,0.220122
0.504509,-0.478024,1,-0.05584,0.220122
0.504759,-0.447518,1,0.0291653,0.220122
0.505009,-0.39228,1,0.095172,0.220122
0.505259,-0.332882,1,0.152349,0.220122
0.505509,-0.285932,0.92126,0.159562,0.220122
0.505759,-0.25996,0.409449,0.122811,0.220122
0.506009,-0.253524,-0.173228,0.0639966,0.220122
0.506259,-0.25595,-0.771654,-0.0186019,0.220122
0.506509,-0.250606,-1,-0.0937186,0.220122
0.506759,-0.219746,-1,-0.148937,0.220122
0.507009,-0.149871,-1,-0.172084,0.220122
0.507259,-0.0360338,-1,-0.148697,0.220122
0.507509,0.115697,-1,-0.0934478,0.220122
0.507759,0.288567,-1,-0.00920141,0.220122
0.508009,0.45803,-0.96063,0.0809695,0.220122
0.508259,0.596721,-0.598425,0.173039,0.220122
0.508509,0.680309,-0.291339,0.222921,0.220122
0.508759,0.692801,-0.0787402,0.234952,0.220122
0.509009,0.630165,0.0551181,0.199768,0.220122
0.509259,0.501361,0.133858,0.119989,0.220122
0.509509,0.326537,0.212598,0.0236288,0.220122
0.509759,0.13276,0.322835,-0.0654462,0.220122
0.510009,-0.0516482,0.503937,-0.14075,0.220122
0.510259,-0.202849,0.755906,-0.167502,0.220122
0.510509,-0.306148,1,-0.164052,0.220122
0.510759,-0.358299,1,-0.113231,0.220122
0.511009,-0.367085,1,-0.0453492,0.220122
0.511259,-0.348335,1,0.0387073,0.220122
0.511509,-0.321146,1,0.0937542,0.220122
0.511759,-0.302483,1,0.133598,0.220122
0.512008,-0.302543,1,0.122485,0.220122
0.512258,-0.321983,0.511811,0.0696384,0.220122
0.512508,-0.351755,-0.102362,-0.00745461,0.220122
0.512758,-0.375459,-0.708661,-0.0867191,0.220122
0.513008,-0.373853,-1,-0.149916,0.220122
0.513258,-0.330179,-1,-0.176425,0.220122
0.513508,-0.235124,-1,-0.165799,0.220122
0.513758,-0.0901986,-1,-0.124184,0.220122
0.514008,0.091518,-1,-0.051363,0.220122
0.514258,0.287276,-1,0.0367828,0.220122
0.514508,0.468982,-0.952756,0.12563,0.220122
0.514758,0.608853,-0.700787,0.189795,0.220122
0.515008,0.685252,-0.511811,0.215708,0.220122
0.515258,0.687215,-0.393701,0.201631,0.220122
0.515508,0.616651,-0.322835,0.135112,0.220122
0.515758,0.487747,-0.251969,0.045839,0.220122
0.516008,0.323782,-0.141732,-0.048839,0.220122
0.516258,0.151874,0.0472441,-0.129233,0.220122
0.516508,-0.00279149,0.330709,-0.170174,0.220122
0.516758,-0.122128,0.708661,-0.18443,0.220122
0.517008,-0.198453,1,-0.151519,0.220122
0.517258,-0.235118,1,-0.083462,0.220122
0.517508,-0.244588,1,-0.00595037,0.220122
0.517758,-0.244212,1,0.0601389,0.220122
0.518008,-0.251042,1,0.108551,0.220122
0.518258,-0.27671,1,0.119527,0.220122
0.518508,-0.324002,1,0.0926864,0.220122
0.518758,-0.385646,0.566929,0.0267252,0.220122
0.519008,-0.445843,-0.0393701,-0.0609901,0.220122
0.519258,-0.4841,-0.606299,-0.143007,0.220122
0.519508,-0.480529,-1,-0.191915,0.220122
0.519758,-0.421099,-1,-0.203473,0.220122
0.520008,-0.301957,-1,-0.166726,0.220122
0.520258,-0.131255,-1,-0.099293,0.220122
0.520508,0.0716024,-1,-0.0173637,0.220122
0.520758,0.279501,-1,0.0747934,0.220122
0.521008,0.462878,-0.929134,0.143092,0.220122
0.521258,0.5957,-0.80315,0.178255,0.220122
0.521508,0.660726,-0.740157,0.175972,0.220122
0.521758,0.652791,-0.708661,0.129362,0.220122
0.522008,0.57956,-0.692913,0.0580578,0.220122
0.522258,0.459284,-0.622047,-0.0369399,0.220122
0.522508,0.31642,-0.464567,-0.118321,0.220122
0.522758,0.175993,-0.188976,-0.167606,0.220122
0.523008,0.0581452,0.19685,-0.181954,0.220122
0.523258,-0.0260019,0.669291,-0.159532,0.220122
0.523508,-0.0760331,1,-0.105259,0.220122
0.523758,-0.101246,1,-0.035794,0.220122
0.524008,-0.117281,1,0.042224,0.220122
0.524258,-0.141121,1,0.10273,0.220122
0.524508,-0.185899,1,0.129667,0.220122
0.524758,-0.256699,1,0.112968,0.220122
0.525008,-0.348467,1,0.0575679,0.220122
0.525258,-0.446547,0.606299,-0.0275868,0.220122
0.525508,-0.529819,0.0314961,-0.111418,0.220122
0.525757,-0.575611,-0.472441,-0.182719,0.220122
0.526007,-0.565284,-0.850394,-0.223466,0.220122
0.526257,-0.489126,-1,-0.211997,0.220122
0.526507,-0.349379,-1,-0.159277,0.220122
0.526757,-0.160557,-1,-0.069152,0.220122
0.527007,0.0529752,-1,0.0164586,0.220122
0.527257,0.261702,-0.96063,0.0894562,0.220122
0.527507,0.436784,-0.913386,0.144336,0.220122
0.527757,0.555883,-0.92126,0.15232,0.220122
0.528007,0.607377,-0.976378,0.119292,0.220122
0.528257,0.592213,-1,0.0544497,0.220122
0.528507,0.522992,-1,-0.0294281,0.220122
0.528757,0.420395,-0.976378,-0.11308,0.220122
0.529007,0.308027,-0.76378,-0.170703,0.220122
0.529257,0.206805,-0.401575,-0.198079,0.220122
0.529507,0.130263,0.0708661,-0.184294,0.220122
0.529757,0.081944,0.629921,-0.137602,0.220122
0.530007,0.0553075,1,-0.0636835,0.220122
0.530257,0.0363395,1,0.018528,0.220122
0.530507,0.00804866,1,0.0851465,0.220122
0.530757,-0.0443607,1,0.117733,0.220122
0.531007,-0.12857,1,0.12455,0.220122
0.531257,-0.242354,1,0.09193,0.220122
0.531507,-0.373041,1,0.0225365,0.220122
0.531757,-0.499763,0.622047,-0.0660642,0.220122
0.532007,-0.597871,0.11811,-0.156315,0.220122
0.532257,-0.644547,-0.291339,-0.203829,0.220122
0.532507,-0.624225,-0.590551,-0.218816,0.220122
0.532757,-0.532552,-0.748031,-0.18508,0.220122
0.533007,-0.377971,-0.80315,-0.1152,0.220122
0.533257,-0.180452,-0.80315,-0.0292302,0.220122
0.533507,0.0324039,-0.787402,0.0526873,0.220122
0.533757,0.230853,-0.811024,0.117764,0.220122
0.534007,0.388985,-0.897638,0.146255,0.220122
0.534257,0.489688,-1,0.131345,0.220122
0.534507,0.527684,-1,0.0807826,0.220122
0.534757,0.509669,-1,0.00586468,0.220122
0.535007,0.451939,-1,-0.0833321,0.220122
0.535257,0.375698,-1,-0.145926,0.220122
0.535507,0.301637,-1,-0.173701,0.220122
0.535757,0.244834,-0.574803,-0.174107,0.220122
0.536007,0.211273,-0.015748,-0.123648,0.220122
0.536257,0.196822,0.590551,-0.0468512,0.220122
0.536507,0.188945,1,0.0324443,0.220122
0.536757,0.170527,1,0.104627,0.220122
0.537007,0.125083,1,0.150389,0.220122
0.537257,0.0417966,1,0.156942,0.220122
0.537507,-0.0805986,1,0.13266,0.220122
0.537757,-0.232366,1,0.0646269,0.220122
0.538007,-0.394073,1,-0.0276934,0.220122
0.538257,-0.54026,0.653543,-0.121658,0.220122
0.538507,-0.644827,0.244094,-0.19835,0.220122
0.538757,-0.686792,-0.0551181,-0.235747,0.220122
0.539007,-0.655101,-0.259843,-0.223061,0.220122
0.539257,-0.551335,-0.362205,-0.176644,0.220122
0.539506,-0.389672,-0.409449,-0.0855801,0.220122
0.539756,-0.194045,-0.448819,0.00690768,0.220122
0.540006,0.00671649,-0.519685,0.0837365,0.220122
0.540256,0.184874,-0.669291,0.136827,0.220122
0.540506,0.319258,-0.897638,0.153532,0.220122
0.540756,0.399166,-1,0.126482,0.220122
0.541006,0.425751,-1,0.0607946,0.220122
0.541256,0.410553,-1,-0.00905157,0.220122
0.541506,0.371906,-1,-0.0817374,0.220122
0.541756,0.32954,-1,-0.124302,0.220122
0.542006,0.299378,-1,-0.136592,0.220122
0.542256,0.289373,-0.692913,-0.10292,0.220122
0.542506,0.297569,-0.0866142,-0.0419049,0.220122
0.542756,0.312801,0.543307,0.039492,0.220122
0.543006,0.317883,1,0.11518,0.220122
0.543256,0.294469,1,0.165357,0.220122
0.543506,0.228452,1,0.186093,0.220122
0.543756,0.114328,1,0.157924,0.220122
0.544006,-0.0421873,1,0.0977822,0.220122
0.544256,-0.2244,1,0.0165731,0.220122
0.544506,-0.407476,1,-0.0886778,0.220122
0.544756,-0.563352,0.700787,-0.164874,0.220122
0.545006,-0.666598,0.417323,-0.2284,0.220122
0.545256,-0.699825,0.212598,-0.239369,0.220122
0.545506,-0.657503,0.0944882,-0.198994,0.220122
0.545756,-0.547087,0.0314961,-0.120209,0.220122
0.546006,-0.387465,-0.015748,-0.0251442,0.220122
0.546256,-0.204751,-0.11811,0.0575338,0.220122
0.546506,-0.026753,-0.299213,0.12863,0.220122
0.546756,0.122828,-0.566929,0.168215,0.220122
0.547006,0.22903,-0.913386,0.152843,0.220122
0.547256,0.288092,-1,0.117001,0.220122
0.547506,0.307046,-1,0.0440642,0.220122
0.547756,0.301003,-1,-0.0286585,0.220122
0.548006,0.288418,-1,-0.0873083,0.220122
0.548256,0.285621,-1,-0.120772,0.220122
0.548506,0.302253,-1,-0.111955,0.220122
0.548756,0.338439,-0.771654,-0.0572143,0.220122
0.549006,0.384531,-0.141732,0.0197834,0.220122
