Time,Disturbance,Actuator,Error,RMS_E
0.490009,0.376214,-1,0.779151,0
0.490259,0.165614,-1,0.555869,0
0.490509,-0.154795,-1,0.178185,0
0.490759,-0.47272,1,-0.251567,0
0.491009,-0.662674,1,-0.584389,0
0.491259,-0.654632,1,-0.741758,0
0.491509,-0.471089,1,-0.70431,0
0.491759,-0.209998,1,-0.558327,0
0.492009,0.0151787,1,-0.390471,0
0.492259,0.139997,1,-0.252725,0
0.492509,0.178343,1,-0.152148,0
0.492759,0.199106,-1,-0.0203158,0
0.493009,0.267716,-1,0.185929,0
0.493259,0.392069,-1,0.470542,0
0.493509,0.509617,-1,0.748266,0
0.493759,0.524852,-1,0.872139,0
0.494009,0.373698,-1,0.772528,0
0.494259,0.073036,-1,0.468485,0
0.494509,-0.27805,-1,0.0549963,0
0.494759,-0.547546,1,-0.328784,0
0.495009,-0.641026,1,-0.558346,0
0.495259,-0.550447,1,-0.630089,0
0.495509,-0.351312,1,-0.58997,0
0.495759,-0.151533,1,-0.494594,0
0.496009,-0.025213,1,-0.422062,0
0.496259,0.0267805,1,-0.365352,0
0.496509,0.0651302,1,-0.269038,0
0.496759,0.158673,-1,-0.0574476,0
0.497009,0.326084,-1,0.24831,0
0.497259,0.511784,-1,0.596744,0
0.497509,0.613755,-1,0.84758,0
0.497759,0.546477,-1,0.896713,0
0.498009,0.29889,-1,0.702279,0
0.498259,-0.050257,-1,0.344799,0
0.498509,-0.370668,-1,-0.0386301,0
0.498759,-0.550038,1,-0.32599,0
0.499009,-0.551863,1,-0.475779,0
0.499259,-0.426936,1,-0.510918,0
0.499509,-0.272791,1,-0.504144,0
0.499759,-0.168438,1,-0.513087,0
0.500009,-0.126598,1,-0.52302,0.51247
0.500259,-0.0938963,1,-0.490027,0.51247
0.500509,0.00271897,1,-0.32537,0.51247
0.500759,0.194695,-1,-0.0281376,0.51247
0.501009,0.43739,-1,0.35685,0.51247
0.501259,0.626913,-1,0.710071,0.51247
0.501509,0.658763,-1,0.890913,0.51247
0.501759,0.492482,-1,0.836178,0.51247
0.502009,0.180632,-1,0.583297,0.51247
0.502259,-0.156785,-1,0.235773,0.51247
0.502509,-0.397025,-1,-0.064706,0.51247
0.502759,-0.479304,1,-0.253597,0.51247
0.503009,-0.429475,1,-0.34782,0.51247
0.503259,-0.331502,1,-0.413814,0.51247
0.503509,-0.265616,1,-0.498703,0.51247
0.503759,-0.254169,1,-0.599815,0.51247
0.504009,-0.25021,1,-0.647526,0.51247
0.504259,-0.176089,1,-0.56676,0.51247
0.504509,0.0146549,1,-0.319115,0.51247
0.504759,0.292949,-1,0.0754001,0.51247
0.505009,0.558837,-1,0.47682,0.51247
0.505259,0.69345,-1,0.780568,0.51247
0.505509,0.627681,-1,0.864452,0.51247
0.505759,0.383806,-1,0.727223,0.51247
0.506009,0.0642041,-1,0.467341,0.51247
0.506259,-0.206039,-1,0.188667,0.51247
0.506509,-0.347399,-1,-0.0150838,0.51247
0.506759,-0.362541,1,-0.142405,0.51247
0.507009,-0.320517,1,-0.247744,0.51247
0.507259,-0.300288,1,-0.384162,0.51247
0.507509,-0.332196,1,-0.569102,0.51247
0.507759,-0.375828,1,-0.723395,0.51247
0.508009,-0.34888,1,-0.753747,0.51247
0.508259,-0.188503,1,-0.578696,0.51247
0.508509,0.096354,1,-0.235122,0.51247
0.508759,0.416183,-1,0.196966,0.51247
0.509009,0.644363,-1,0.571602,0.51247
0.509259,0.686295,-1,0.771088,0.51247
0.509509,0.532441,-1,0.768932,0.51247
0.509759,0.261697,-1,0.612891,0.51247
0.510009,-0.00626339,-1,0.391492,0.51247
0.510259,-0.179487,-1,0.216164,0.51247
0.510509,-0.240774,-1,0.0852699,0.51247
0.510759,-0.244223,1,-0.023913,0.51247
0.511009,-0.266418,1,-0.192182,0.51247
0.511259,-0.345111,1,-0.424764,0.51247
0.511509,-0.447155,1,-0.688017,0.51247
0.511759,-0.487104,1,-0.831747,0.51247
0.512008,-0.385109,1,-0.784143,0.51247
0.512258,-0.126472,1,-0.521405,0.51247
0.512508,0.216648,1,-0.115662,0.51247
0.512758,0.517424,-1,0.297152,0.51247
0.513008,0.661402,-1,0.584527,0.51247
0.513258,0.608175,-1,0.695269,0.51247
0.513508,0.409339,-1,0.649849,0.51247
0.513758,0.172702,-1,0.519701,0.51247
0.514008,-0.00387954,-1,0.393886,0.51247
0.514258,-0.0871904,-1,0.301717,0.51247
0.514508,-0.117704,-1,0.210467,0.51247
0.514758,-0.169369,1,0.0495281,0.51247
0.515008,-0.287749,1,-0.211469,0.51247
0.515258,-0.448905,1,-0.527323,0.51247
0.515508,-0.566769,1,-0.802524,0.51247
0.515758,-0.545718,1,-0.893784,0.51247
0.516008,-0.345183,1,-0.74666,0.51247
0.516258,-0.0137564,1,-0.409628,0.51247
0.516508,0.329643,1,0.00275591,0.51247
0.516758,0.558019,-1,0.332888,0.51247
0.517008,0.60343,-1,0.521178,0.51247
0.517258,0.488841,-1,0.57285,0.51247
0.517508,0.305291,-1,0.543321,0.51247
0.517758,0.150812,-1,0.495091,0.51247
0.518008,0.0705311,-1,0.467767,0.51247
0.518258,0.035837,-1,0.426015,0.51247
0.518508,-0.0249738,-1,0.307168,0.51247
0.518758,-0.166389,1,0.0576996,0.51247
0.519008,-0.376363,1,-0.297413,0.51247
0.519258,-0.572141,1,-0.656455,0.51247
0.519508,-0.645464,1,-0.880632,0.51247
0.519758,-0.52939,1,-0.878738,0.51247
0.520008,-0.244363,1,-0.643321,0.51247
0.520258,0.106658,1,-0.284346,0.51247
0.520508,0.392252,1,0.0611507,0.51247
0.520758,0.522452,-1,0.30657,0.51247
0.521008,0.492503,-1,0.4177,0.51247
0.521258,0.373741,-1,0.456799,0.51247
0.521508,0.259945,-1,0.496856,0.51247
0.521758,0.204407,-1,0.551182,0.51247
0.522008,0.18871,-1,0.592809,0.51247
0.522258,0.142801,-1,0.532929,0.51247
0.522508,0.0021545,-1,0.32792,0.51247
0.522758,-0.236377,1,-0.0154391,0.51247
0.523008,-0.498463,1,-0.417945,0.51247
0.523258,-0.667888,1,-0.748129,0.51247
0.523508,-0.653349,1,-0.886882,0.51247
0.523758,-0.444404,1,-0.79345,0.51247
0.524008,-0.121172,1,-0.519558,0.51247
0.524258,0.188823,1,-0.200086,0.51247
0.524508,0.380504,1,0.0545823,0.51247
0.524758,0.424221,-1,0.205106,0.51247
0.525008,0.370814,-1,0.293519,0.51247
0.525258,0.306711,-1,0.387366,0.51247
0.525508,0.290626,-1,0.529679,0.51247
0.525757,0.313139,-1,0.664654,0.51247
0.526007,0.305734,-1,0.703693,0.51247
0.526257,0.193057,-1,0.583022,0.51247
0.526507,-0.0465223,-1,0.279073,0.51247
0.526757,-0.352616,1,-0.127901,0.51247
0.527007,-0.607526,1,-0.529369,0.51247
0.527257,-0.699682,1,-0.786371,0.51247
0.527507,-0.587445,1,-0.820337,0.51247
0.527757,-0.323166,1,-0.668784,0.51247
0.528007,-0.0225811,1,-0.421943,0.51247
0.528257,0.201389,1,-0.189947,0.51247
0.528507,0.298819,1,-0.0302349,0.51247
0.528757,0.300694,-1,0.0784123,0.51247
0.529007,0.284686,-1,0.207546,0.51247
0.529257,0.313278,-1,0.394698,0.51247
0.529507,0.385672,-1,0.619252,0.51247
0.529757,0.435642,-1,0.778461,0.51247
0.530007,0.377113,-1,0.775269,0.51247
0.530257,0.167523,-1,0.563357,0.51247
0.530507,-0.152412,-1,0.181012,0.51247
0.530757,-0.470797,1,-0.25466,0.51247
0.531007,-0.661984,1,-0.586332,0.51247
0.531257,-0.655404,1,-0.737352,0.51247
0.531507,-0.472884,1,-0.70695,0.51247
0.531757,-0.211948,1,-0.558219,0.51247
0.532007,0.0137796,1,-0.391889,0.51247
0.532257,0.139432,1,-0.249851,0.51247
0.532507,0.178197,1,-0.149598,0.51247
0.532757,0.198816,-1,-0.018527,0.51247
0.533007,0.266884,-1,0.193064,0.51247
0.533257,0.390942,-1,0.476075,0.51247
0.533507,0.508922,-1,0.743713,0.51247
0.533757,0.525373,-1,0.874424,0.51247
0.534007,0.375746,-1,0.78006,0.51247
0.534257,0.0760633,-1,0.473332,0.51247
0.534507,-0.275106,-1,0.0600653,0.51247
0.534757,-0.545816,1,-0.320223,0.51247
0.535007,-0.641076,1,-0.567594,0.51247
0.535257,-0.551931,1,-0.636502,0.51247
0.535507,-0.35332,1,-0.585017,0.51247
0.535757,-0.153147,1,-0.504911,0.51247
0.536007,-0.025992,1,-0.428018,0.51247
0.536257,0.0264875,1,-0.366171,0.51247
0.536507,0.0645684,1,-0.267779,0.51247
0.536757,0.157346,-1,-0.0636836,0.51247
0.537007,0.324167,-1,0.247613,0.51247
0.537257,0.510128,-1,0.591873,0.51247
0.537507,0.613461,-1,0.853294,0.51247
0.537757,0.54817,-1,0.897106,0.51247
0.538007,0.302207,-1,0.701466,0.51247
0.538257,-0.0464321,-1,0.346025,0.51247
0.538507,-0.367824,-1,-0.0384768,0.51247
0.538757,-0.549061,1,-0.327535,0.51247
0.539007,-0.55269,1,-0.470364,0.51247
0.539257,-0.42867,1,-0.514577,0.51247
0.539506,-0.274341,1,-0.506003,0.51247
0.539756,-0.169222,1,-0.51371,0.51247
0.540006,-0.126878,1,-0.529174,0.51247
0.540256,-0.0945209,1,-0.488603,0.51247
0.540506,0.00105651,1,-0.325828,0.51247
0.540756,0.192014,-1,-0.0250705,0.51247
0.541006,0.434667,-1,0.353029,0.51247
0.541256,0.625446,-1,0.708397,0.51247
0.541506,0.659532,-1,0.892765,0.51247
0.541756,0.495435,-1,0.845528,0.51247
0.542006,0.184633,-1,0.586303,0.51247
0.542256,-0.153223,-1,0.24427,0.51247
0.542506,-0.395128,-1,-0.0647907,0.51247
0.542756,-0.479235,1,-0.259116,0.51247
0.543006,-0.430499,1,-0.353893,0.51247
0.543256,-0.332563,1,-0.417423,0.51247
0.543506,-0.266047,1,-0.497283,0.51247
0.543756,-0.254092,1,-0.60059,0.51247
0.544006,-0.250513,1,-0.650585,0.51247
0.544256,-0.177578,1,-0.566324,0.51247
0.544506,0.0117949,1,-0.323635,0.51247
0.544756,0.289575,-1,0.072907,0.51247
0.545006,0.556281,-1,0.474481,0.51247
0.545256,0.69298,-1,0.772258,0.51247
0.545506,0.6296,-1,0.865547,0.51247
0.545756,0.387294,-1,0.738971,0.51247
0.546006,0.0678545,-1,0.473352,0.51247
0.546256,-0.203582,-1,0.185623,0.51247
0.546506,-0.346565,-1,-0.0186384,0.51247
0.546756,-0.362887,1,-0.138116,0.51247
0.547006,-0.320991,1,-0.246825,0.51247
0.547256,-0.300213,1,-0.378891,0.51247
0.547506,-0.331633,1,-0.568847,0.51247
0.547756,-0.375535,1,-0.723888,0.51247
0.548006,-0.349896,1,-0.749232,0.51247
0.548256,-0.191161,1,-0.585973,0.51247
0.548506,0.0926116,1,-0.240054,0.51247
0.548756,0.412779,-1,0.194672,0.51247
0.549006,0.642659,-1,0.566831,0.51247
0.549256,0.687012,-1,0.772132,0.51247
0.549506,0.53511,-1,0.773428,0.51247
0.549756,0.265031,-1,0.610519,0.51247
0.550006,-0.00357282,-1,0.395971,0.51247
0.550256,-0.17819,-1,0.212033,0.51247
0.550506,-0.240547,-1,0.0932062,0.51247
0.550756,-0.24421,1,-0.0259353,0.51247
0.551006,-0.26585,1,-0.190314,0.51247
0.551256,-0.34394,1,-0.431242,0.51247
0.551506,-0.446145,1,-0.679503,0.51247
0.551756,-0.487344,1,-0.834059,0.51247
0.552006,-0.387232,1,-0.783564,0.51247
0.552256,-0.130176,1,-0.528207,0.51247
0.552506,0.212674,1,-0.120071,0.51247
0.552756,0.514662,-1,0.294925,0.51247
0.553006,0.660885,-1,0.585289,0.51247
0.553255,0.609815,-1,0.689513,0.51247
0.553505,0.412071,-1,0.652027,0.51247
0.553755,0.175249,-1,0.51954,0.51247
0.554005,-0.00239176,-1,0.401064,0.51247
0.554255,-0.0866591,-1,0.310882,0.51247
0.554505,-0.117396,-1,0.211849,0.51247
0.554755,-0.168403,1,0.0529993,0.51247
0.555005,-0.286022,1,-0.209979,0.51247
0.555255,-0.447092,1,-0.532144,0.51247
0.555505,-0.566026,1,-0.805359,0.51247
0.555755,-0.547002,1,-0.894763,0.51247
0.556005,-0.348418,1,-0.745291,0.51247
0.556255,-0.0179396,1,-0.413174,0.51247
0.556505,0.326132,1,-0.00553427,0.51247
0.556755,0.556363,-1,0.331897,0.51247
0.557005,0.603965,-1,0.523745,0.51247
0.557255,0.490765,-1,0.574378,0.51247
0.557505,0.307397,-1,0.545592,0.51247
0.557755,0.152204,-1,0.499192,0.51247
0.558005,0.0710767,-1,0.467072,0.51247
0.558255,0.0362425,-1,0.425675,0.51247
0.558505,-0.0238826,-1,0.306201,0.51247
0.558755,-0.16427,1,0.0520225,0.51247
0.559005,-0.373804,1,-0.298239,0.51247
0.559255,-0.570387,1,-0.649728,0.51247
