Time,Disturbance,Actuator,Error,RMS_E
4.44671,-0.0717304,-0.291339,0.0211701,0.011295
4.45671,0.118985,0.346457,0.0181559,0.011295
4.4667,-0.0809259,-0.291339,0.0109814,0.011295
4.4767,0.119935,0.346457,0.011341,0.011295
4.48669,-0.090119,-0.291339,0.0139413,0.011295
4.49669,0.120866,0.338583,0.0100246,0.011295
4.50668,-0.0993072,-0.291339,0.0125912,0.011295
4.51667,0.121781,0.338583,0.00891382,0.0109011
4.52667,-0.108488,-0.299213,0.0184657,0.0109011
4.53666,0.122679,0.338583,0.0104054,0.0109011
4.54666,-0.11766,-0.299213,0.00709931,0.0109011
4.55665,0.123562,0.330709,0.0146128,0.0109011
4.56665,-0.12682,-0.299213,0.013866,0.0109011
4.57664,0.124432,0.330709,0.00598643,0.0109011
4.58664,-0.135966,-0.299213,0.0135112,0.0109011
4.59663,0.12529,0.322835,0.00874321,0.0109011
4.60663,-0.145096,-0.307087,0.00730529,0.0109011
4.61662,0.126137,0.322835,0.014043,0.0103323
4.62661,-0.154206,-0.307087,0.0114862,0.0103323
4.63661,0.126974,0.322835,0.00473113,0.0103323
4.6466,-0.163296,-0.307087,0.00813724,0.0103323
4.6566,0.127803,0.314961,0.0141755,0.0103323
4.66659,-0.172363,-0.307087,0.0100531,0.0103323
4.67659,0.128624,0.307087,0.0123585,0.0103323
4.68658,-0.181404,-0.314961,0.0145504,0.0103323
4.69658,0.12944,0.307087,0.00981665,0.0103323
4.70657,-0.190417,-0.314961,0.0202652,0.0103323
4.71657,0.13025,0.307087,0.0042355,0.0101252
4.72656,-0.1994,-0.314961,0.00337342,0.0101252
4.73655,0.131057,0.299213,0.00976103,0.0101252
4.74655,-0.208351,-0.322835,0.00327843,0.0101252
4.75654,0.131862,0.299213,0.00832903,0.0101252
4.76654,-0.217267,-0.322835,-6.05206e-05,0.0101252
4.77653,0.132666,0.291339,0.0083928,0.0101252
4.78653,-0.226146,-0.322835,0.00218668,0.0101252
4.79652,0.133469,0.291339,-0.00597927,0.0101252
4.80652,-0.234985,-0.322835,0.00763687,0.0101252
4.81651,0.134274,0.283465,0.0043409,0.00925977
4.8265,-0.243784,-0.330709,0.0124925,0.00925977
4.8365,0.135082,0.283465,0.00547573,0.00925977
4.84649,-0.252538,-0.322835,0.00537859,0.00925977
4.85649,0.135893,0.275591,0.00778289,0.00925977
4.86648,-0.261247,-0.330709,0.00230091,0.00925977
4.87648,0.136709,0.275591,0.00793853,0.00925977
4.88647,-0.269907,-0.330709,0.00839149,0.00925977
4.89647,0.137531,0.267717,0.00772722,0.00925977
4.90646,-0.278518,-0.330709,0.00927108,0.00925977
4.91646,0.13836,0.259843,0.00485981,0.00994384
4.92645,-0.287076,-0.338583,0.00927434,0.00994384
4.93644,0.139198,0.259843,-0.00451028,0.00994384
4.94644,-0.295579,-0.338583,0.00109677,0.00994384
4.95643,0.140045,0.251969,0.0091429,0.00994384
4.96643,-0.304025,-0.338583,0.0027738,0.00994384
4.97642,0.140903,0.251969,0.00538442,0.00994384
4.98642,-0.312413,-0.338583,0.00693555,0.00994384
4.99641,0.141773,0.251969,0.00732309,0.00994384
5.00641,-0.320739,-0.338583,0.00859988,0.00994384
5.0164,0.142656,0.244094,-0.000308096,0.0104623
5.02639,-0.329003,-0.338583,0.00298049,0.0104623
5.03639,0.143552,0.244094,0.00449474,0.0104623
5.04638,-0.337201,-0.338583,-0.00230306,0.0104623
5.05638,0.144464,0.23622,0.00789252,0.0104623
5.06637,-0.345332,-0.346457,0.00474608,0.0104623
5.07637,0.145392,0.228346,0.0048037,0.0104623
5.08636,-0.353394,-0.346457,0.00160097,0.0104623
5.09636,0.146337,0.228346,-0.000928984,0.0104623
5.10635,-0.361384,-0.346457,0.00656956,0.0104623
5.11635,0.147301,0.228346,0.00889118,0.00987688
5.12634,-0.369301,-0.346457,0.00709388,0.00987688
5.13633,0.148283,0.220472,0.00166111,0.00987688
5.14633,-0.377144,-0.346457,0.0045119,0.00987688
5.15632,0.149286,0.212598,0.000937706,0.00987688
5.16632,-0.384908,-0.346457,0.011471,0.00987688
5.17631,0.15031,0.220472,-7.2859e-05,0.00987688
5.18631,-0.392594,-0.346457,0.00166271,0.00987688
5.1963,0.151357,0.212598,0.00169603,0.00987688
5.2063,-0.400199,-0.354331,0.000572969,0.00987688
5.21629,0.152426,0.204724,-0.00171314,0.0094322
5.22628,-0.407721,-0.354331,0.00509439,0.0094322
5.23628,0.15352,0.204724,-0.00133723,0.0094322
5.24627,-0.415158,-0.354331,0.00107076,0.0094322
5.25627,0.154639,0.19685,-0.000125243,0.0094322
5.26626,-0.422509,-0.354331,-0.00175685,0.0094322
5.27626,0.155784,0.188976,0.00575017,0.0094322
5.28625,-0.429772,-0.354331,-0.00202216,0.0094322
5.29625,0.156955,0.188976,0.00185553,0.0094322
5.30624,-0.436944,-0.354331,0.000467773,0.0094322
5.31624,0.158154,0.181102,0.00295361,0.0101928
5.32623,-0.444025,-0.354331,-0.00641893,0.0101928
5.33622,0.159382,0.181102,0.00179354,0.0101928
5.34622,-0.451012,-0.354331,0.00579083,0.0101928
5.35621,0.160638,0.181102,-0.00562725,0.0101928
5.36621,-0.457904,-0.354331,0.00129601,0.0101928
5.3762,0.161925,0.173228,0.0046949,0.0101928
5.3862,-0.4647,-0.354331,0.000580534,0.0101928
5.39619,0.163243,0.173228,0.00275546,0.0101928
5.40619,-0.471397,-0.354331,0.00298463,0.0101928
5.41618,0.164592,0.165354,-0.00125486,0.00963608
5.42618,-0.477994,-0.354331,7.32541e-05,0.00963608
5.43617,0.165973,0.15748,0.00419372,0.00963608
5.44616,-0.484489,-0.354331,0.0053593,0.00963608
5.45616,0.167387,0.15748,-0.000360762,0.00963608
5.46615,-0.490881,-0.354331,0.00230864,0.00963608
5.47615,0.168835,0.149606,-0.00177636,0.00963608
5.48614,-0.497169,-0.354331,-0.00282051,0.00963608
5.49614,0.170317,0.149606,-0.00537524,0.00963608
5.50613,-0.503351,-0.354331,-0.00240196,0.00963608
5.51613,0.171834,0.149606,-0.000605295,0.0100228
5.52612,-0.509425,-0.354331,-0.00373379,0.0100228
5.53611,0.173386,0.141732,0.00137032,0.0100228
5.54611,-0.515391,-0.354331,-0.000998829,0.0100228
5.5561,0.174974,0.133858,0.00117766,0.0100228
5.5661,-0.521247,-0.354331,0.00658019,0.0100228
5.57609,0.176599,0.133858,0.00257087,0.0100228
5.58609,-0.526991,-0.354331,-0.00119574,0.0100228
5.59608,0.17826,0.125984,-0.00453972,0.0100228
5.60608,-0.532622,-0.346457,-0.00308907,0.0100228
5.61607,0.179959,0.125984,-0.00307437,0.00999902
5.62607,-0.538139,-0.346457,-0.00161831,0.00999902
5.63606,0.181696,0.11811,-0.00387821,0.00999902
5.64605,-0.543542,-0.354331,0.00357792,0.00999902
5.65605,0.183471,0.11811,-0.000491328,0.00999902
5.66604,-0.548828,-0.346457,-0.00162301,0.00999902
5.67604,0.185285,0.110236,-0.00324935,0.00999902
